id_usuario,variante,convirtio,dispositivo,pais,duracion_sesion,timestamp
exp_user_422,control,0,mobile,Mexico,129.18,2025-01-30
exp_user_423,control,0,mobile,Colombia,33.63,2025-03-10
exp_user_424,tratamiento,0,mobile,Mexico,220.31,2025-03-29
exp_user_425,control,0,desktop,Colombia,118.64,2025-02-10
exp_user_426,tratamiento,0,mobile,Colombia,36.03,2025-04-20
exp_user_427,control,1,desktop,Colombia,216.89,2025-04-14
exp_user_428,tratamiento,0,mobile,Colombia,232.46,2025-05-21
exp_user_429,tratamiento,1,desktop,Colombia,48.64,2025-04-17
exp_user_430,tratamiento,0,mobile,Colombia,207.4,2025-01-05
exp_user_431,control,0,desktop,Mexico,218.58,2025-04-01
exp_user_432,tratamiento,1,desktop,Mexico,273.62,2025-02-19
exp_user_433,tratamiento,0,mobile,Colombia,210.2,2025-01-11
exp_user_434,tratamiento,0,desktop,Argentina,118.57,2025-01-06
exp_user_435,tratamiento,0,mobile,Colombia,197.71,2025-04-01
exp_user_436,tratamiento,0,desktop,Colombia,38.12,2025-03-26
exp_user_437,control,1,desktop,Mexico,132.77,2025-05-05
exp_user_438,tratamiento,0,mobile,Colombia,148.91,2025-04-15
exp_user_439,tratamiento,0,desktop,Colombia,44.97,2025-05-01
exp_user_440,control,1,desktop,Mexico,214.04,2025-04-07
exp_user_441,tratamiento,1,desktop,Mexico,112.89,2025-04-21
exp_user_442,control,0,mobile,Argentina,130.59,2025-01-05
exp_user_443,tratamiento,0,mobile,Argentina,145.31,2025-06-07
exp_user_444,control,0,mobile,Colombia,110.73,2025-04-18
exp_user_445,control,0,mobile,Argentina,197.41,2025-05-26
exp_user_446,tratamiento,0,mobile,Argentina,189.14,2025-05-18
exp_user_447,tratamiento,0,desktop,Argentina,184.6,2025-06-27
exp_user_448,control,0,desktop,Mexico,184.56,2025-04-17
exp_user_449,control,0,desktop,Argentina,163.95,2025-03-12
exp_user_450,control,0,mobile,Argentina,207.81,2025-04-25
exp_user_451,control,0,desktop,Argentina,56.54,2025-06-12
exp_user_452,tratamiento,0,mobile,Argentina,134.57,2025-02-06
exp_user_453,control,0,desktop,Colombia,285.66,2025-05-31
exp_user_454,control,1,desktop,Colombia,246.53,2025-01-26
exp_user_455,control,0,desktop,Mexico,176.27,2025-06-07
exp_user_456,tratamiento,1,mobile,Mexico,282.14,2025-03-24
exp_user_457,tratamiento,1,desktop,Mexico,61.01,2025-05-01
exp_user_458,tratamiento,0,mobile,Argentina,110.06,2025-06-07
exp_user_459,tratamiento,1,desktop,Argentina,139.66,2025-04-24
exp_user_460,control,0,mobile,Argentina,161.22,2025-04-26
exp_user_461,tratamiento,0,mobile,Argentina,24.8,2025-05-04
exp_user_462,tratamiento,0,desktop,Mexico,124.41,2025-04-03
exp_user_463,control,1,desktop,Mexico,84.72,2025-01-23
exp_user_464,tratamiento,0,desktop,Colombia,25.05,2025-06-04
exp_user_465,control,1,mobile,Mexico,216.69,2025-04-12
exp_user_466,tratamiento,0,mobile,Mexico,189.18,2025-01-30
exp_user_467,tratamiento,1,desktop,Colombia,187.67,2025-04-19
exp_user_468,control,0,mobile,Argentina,165.43,2025-02-25
exp_user_469,tratamiento,0,mobile,Mexico,52.32,2025-06-15
exp_user_470,tratamiento,0,mobile,Argentina,46.7,2025-03-21
exp_user_471,control,0,mobile,Mexico,282.84,2025-04-19
exp_user_472,tratamiento,0,mobile,Mexico,73.55,2025-06-16
exp_user_473,tratamiento,0,mobile,Argentina,182.74,2025-01-04
exp_user_474,control,0,desktop,Mexico,175.82,2025-04-16
exp_user_475,control,0,mobile,Argentina,93.66,2025-03-09
exp_user_476,control,0,desktop,Colombia,116.93,2025-03-22
exp_user_477,control,0,mobile,Mexico,162.39,2025-03-17
exp_user_478,tratamiento,0,desktop,Argentina,161.21,2025-05-20
exp_user_479,tratamiento,0,desktop,Colombia,127.58,2025-05-18
exp_user_480,control,0,mobile,Argentina,105.86,2025-03-29
exp_user_481,control,0,desktop,Colombia,293.93,2025-05-28
exp_user_482,tratamiento,0,desktop,Mexico,236.79,2025-01-25
exp_user_483,control,0,mobile,Colombia,112.53,2025-01-18
exp_user_484,control,0,desktop,Mexico,116.83,2025-01-08
exp_user_485,control,0,desktop,Colombia,128.47,2025-06-11
exp_user_486,tratamiento,0,desktop,Colombia,80.63,2025-03-27
exp_user_487,tratamiento,0,desktop,Argentina,204.12,2025-05-15
exp_user_488,tratamiento,0,mobile,Colombia,31.66,2025-03-03
exp_user_489,tratamiento,0,mobile,Argentina,260.87,2025-01-07
exp_user_490,control,0,mobile,Argentina,146.17,2025-01-11
exp_user_491,control,0,desktop,Colombia,182.15,2025-05-22
exp_user_492,control,1,desktop,Argentina,270.11,2025-03-07
exp_user_493,tratamiento,0,mobile,Mexico,103.73,2025-06-07
exp_user_494,control,0,desktop,Mexico,279.75,2025-04-13
exp_user_495,control,1,mobile,Argentina,250.7,2025-06-16
exp_user_496,tratamiento,0,mobile,Colombia,299.09,2025-04-01
exp_user_497,tratamiento,0,desktop,Mexico,86.7,2025-02-07
exp_user_498,control,0,desktop,Argentina,61.43,2025-02-26
exp_user_499,tratamiento,0,mobile,Colombia,193.98,2025-01-10
exp_user_500,tratamiento,0,mobile,Mexico,255.46,2025-06-09
exp_user_501,control,0,desktop,Mexico,25.13,2025-05-22
exp_user_502,tratamiento,0,mobile,Argentina,70.29,2025-02-27
exp_user_503,tratamiento,0,desktop,Mexico,114.96,2025-05-29
exp_user_504,control,1,desktop,Mexico,252.47,2025-06-21
exp_user_505,control,0,mobile,Mexico,294.94,2025-02-28
exp_user_506,control,1,desktop,Mexico,154.88,2025-05-17
exp_user_507,tratamiento,0,desktop,Colombia,172.79,2025-05-04
exp_user_508,tratamiento,0,mobile,Argentina,287.25,2025-03-23
exp_user_509,tratamiento,1,mobile,Colombia,125.79,2025-06-27
exp_user_510,tratamiento,1,mobile,Argentina,254.59,2025-06-01
exp_user_511,control,0,mobile,Mexico,139.38,2025-02-18
exp_user_512,tratamiento,0,desktop,Colombia,72.35,2025-04-15
exp_user_513,tratamiento,0,desktop,Mexico,20.33,2025-04-05
exp_user_514,tratamiento,1,mobile,Mexico,100.93,2025-06-28
exp_user_515,control,0,mobile,Argentina,70.84,2025-03-19
exp_user_516,tratamiento,0,mobile,Argentina,83.91,2025-02-10
exp_user_517,control,0,desktop,Argentina,221.79,2025-06-29
exp_user_518,tratamiento,0,desktop,Mexico,106.67,2025-05-21
exp_user_519,tratamiento,0,desktop,Colombia,223.29,2025-01-02
exp_user_520,tratamiento,0,mobile,Argentina,61.41,2025-01-10
exp_user_521,control,0,mobile,Colombia,223.33,2025-05-14
exp_user_522,tratamiento,0,desktop,Mexico,170.82,2025-01-11
exp_user_523,control,0,desktop,Colombia,252.32,2025-01-24
exp_user_524,tratamiento,1,mobile,Colombia,147.58,2025-01-01
exp_user_525,tratamiento,0,desktop,Mexico,158.63,2025-03-17
exp_user_526,control,0,mobile,Mexico,67.49,2025-04-28
exp_user_527,control,0,mobile,Colombia,57.07,2025-02-12
exp_user_528,tratamiento,0,mobile,Colombia,160.86,2025-03-23
exp_user_529,tratamiento,1,desktop,Colombia,169.88,2025-05-01
exp_user_530,tratamiento,0,desktop,Mexico,283.44,2025-05-10
exp_user_531,control,0,mobile,Colombia,183.53,2025-01-19
exp_user_532,control,0,mobile,Colombia,112.65,2025-06-22
exp_user_533,tratamiento,0,desktop,Argentina,246.62,2025-01-01
exp_user_534,tratamiento,1,desktop,Argentina,49.47,2025-01-03
exp_user_535,control,0,desktop,Argentina,167.8,2025-01-08
exp_user_536,tratamiento,0,desktop,Argentina,179.35,2025-02-14
exp_user_537,control,0,mobile,Mexico,183.58,2025-04-16
exp_user_538,tratamiento,0,desktop,Colombia,120.63,2025-01-14
exp_user_539,control,0,mobile,Colombia,127.75,2025-04-08
exp_user_540,control,0,mobile,Colombia,167.1,2025-03-18
exp_user_541,tratamiento,0,mobile,Colombia,177.53,2025-05-20
exp_user_542,tratamiento,0,desktop,Argentina,213.28,2025-03-12
exp_user_543,control,1,mobile,Mexico,242.11,2025-02-04
exp_user_544,tratamiento,0,desktop,Argentina,271.57,2025-03-19
exp_user_545,control,0,desktop,Mexico,24.3,2025-03-13
exp_user_546,control,0,mobile,Mexico,44.51,2025-02-27
exp_user_547,control,0,desktop,Colombia,79.97,2025-03-27
exp_user_548,tratamiento,0,desktop,Mexico,298.31,2025-05-16
exp_user_549,control,0,mobile,Colombia,115.18,2025-05-15
exp_user_550,tratamiento,0,mobile,Colombia,258.72,2025-04-16
exp_user_551,control,0,mobile,Mexico,145.75,2025-02-28
exp_user_552,tratamiento,0,desktop,Argentina,153.17,2025-03-23
exp_user_553,control,0,desktop,Argentina,273.51,2025-05-09
exp_user_554,tratamiento,0,mobile,Mexico,192.01,2025-02-01
exp_user_555,control,0,mobile,Mexico,248.29,2025-05-06
exp_user_556,tratamiento,0,mobile,Argentina,83.13,2025-02-22
exp_user_557,control,0,mobile,Argentina,120.33,2025-03-30
exp_user_558,control,0,mobile,Colombia,167.06,2025-04-19
exp_user_559,tratamiento,1,mobile,Mexico,149.66,2025-03-19
exp_user_560,tratamiento,0,desktop,Colombia,204.86,2025-06-29
exp_user_561,tratamiento,0,desktop,Argentina,116.34,2025-05-22
exp_user_562,control,0,mobile,Mexico,125.41,2025-04-30
exp_user_563,tratamiento,0,mobile,Argentina,56.35,2025-04-07
exp_user_564,control,0,mobile,Mexico,65.55,2025-04-04
exp_user_565,tratamiento,0,desktop,Colombia,294.86,2025-03-20
exp_user_566,tratamiento,1,mobile,Colombia,231.66,2025-01-18
exp_user_567,tratamiento,0,mobile,Colombia,258.95,2025-02-16
exp_user_568,tratamiento,0,desktop,Colombia,127.81,2025-06-12
exp_user_569,tratamiento,0,mobile,Colombia,139.66,2025-06-21
exp_user_570,control,1,desktop,Colombia,222.92,2025-02-22
exp_user_571,control,1,mobile,Mexico,206.83,2025-05-01
exp_user_572,tratamiento,1,desktop,Colombia,90.89,2025-03-13
exp_user_573,control,1,desktop,Argentina,136.24,2025-01-03
exp_user_574,tratamiento,1,mobile,Argentina,169.73,2025-05-16
exp_user_575,control,0,desktop,Argentina,136.91,2025-06-27
exp_user_576,control,0,mobile,Mexico,40.42,2025-01-17
exp_user_577,tratamiento,0,desktop,Argentina,273.09,2025-04-30
exp_user_578,tratamiento,0,desktop,Mexico,157.52,2025-02-11
exp_user_579,control,0,mobile,Mexico,94.54,2025-02-10
exp_user_580,control,0,mobile,Argentina,255.59,2025-04-24
exp_user_581,tratamiento,0,desktop,Colombia,35.77,2025-02-23
exp_user_582,control,0,mobile,Colombia,56.61,2025-03-07
exp_user_583,tratamiento,0,mobile,Argentina,129.14,2025-05-15
exp_user_584,control,0,mobile,Mexico,21.36,2025-05-25
exp_user_585,tratamiento,0,mobile,Colombia,130.77,2025-06-29
exp_user_586,control,0,mobile,Colombia,148.43,2025-03-17
exp_user_587,tratamiento,0,desktop,Argentina,273.13,2025-04-26
exp_user_588,control,0,desktop,Colombia,267.84,2025-03-02
exp_user_589,tratamiento,0,desktop,Colombia,180.02,2025-05-02
exp_user_590,tratamiento,0,mobile,Colombia,278.83,2025-01-09
exp_user_591,tratamiento,1,mobile,Mexico,152.01,2025-05-07
exp_user_592,control,0,desktop,Colombia,155.22,2025-03-19
exp_user_593,tratamiento,0,desktop,Mexico,93.63,2025-06-16
exp_user_594,control,0,desktop,Argentina,200.27,2025-05-11
exp_user_595,control,0,mobile,Colombia,34.32,2025-01-19
exp_user_596,tratamiento,0,desktop,Colombia,50.76,2025-05-25
exp_user_597,tratamiento,0,desktop,Colombia,262.84,2025-06-09
exp_user_598,control,1,desktop,Colombia,214.29,2025-04-28
exp_user_599,control,0,desktop,Argentina,158.07,2025-03-13
exp_user_600,tratamiento,0,mobile,Mexico,81.07,2025-02-19
exp_user_601,control,0,desktop,Colombia,128.87,2025-05-01
exp_user_602,control,0,desktop,Mexico,105.93,2025-05-15
exp_user_603,control,0,mobile,Mexico,65.43,2025-03-04
exp_user_604,tratamiento,1,mobile,Mexico,132.37,2025-05-24
exp_user_605,tratamiento,0,desktop,Mexico,225.01,2025-02-15
exp_user_606,control,0,mobile,Mexico,75.82,2025-01-17
exp_user_607,control,0,desktop,Colombia,281.96,2025-03-19
exp_user_608,tratamiento,0,mobile,Mexico,50.88,2025-04-01
exp_user_609,tratamiento,0,desktop,Colombia,114.15,2025-05-13
exp_user_610,control,0,desktop,Colombia,256.29,2025-06-17
exp_user_611,tratamiento,0,mobile,Colombia,49.61,2025-05-13
exp_user_612,tratamiento,1,desktop,Mexico,213.63,2025-02-19
exp_user_613,tratamiento,0,mobile,Argentina,161.69,2025-05-28
exp_user_614,tratamiento,1,desktop,Mexico,270.89,2025-04-14
exp_user_615,tratamiento,1,mobile,Argentina,257.87,2025-05-01
exp_user_616,control,0,mobile,Colombia,32.16,2025-03-13
exp_user_617,tratamiento,0,mobile,Argentina,106.5,2025-04-11
exp_user_618,tratamiento,0,mobile,Mexico,192.13,2025-01-29
exp_user_619,control,0,desktop,Mexico,99.64,2025-06-28
exp_user_620,tratamiento,0,mobile,Colombia,122.89,2025-03-17
exp_user_621,tratamiento,1,desktop,Mexico,69.02,2025-02-01
exp_user_622,control,0,desktop,Colombia,96.06,2025-05-05
exp_user_623,tratamiento,0,desktop,Colombia,93.24,2025-04-03
exp_user_624,tratamiento,0,mobile,Argentina,251.12,2025-02-10
exp_user_625,control,0,desktop,Mexico,120.78,2025-04-18
exp_user_626,control,1,mobile,Argentina,104.72,2025-02-19
exp_user_627,tratamiento,0,mobile,Mexico,67.85,2025-06-27
exp_user_628,control,0,mobile,Mexico,225.16,2025-04-11
exp_user_629,tratamiento,0,mobile,Mexico,252.56,2025-05-17
exp_user_630,control,0,desktop,Mexico,117.49,2025-05-08
exp_user_631,tratamiento,0,mobile,Argentina,185.94,2025-03-13
exp_user_632,control,1,desktop,Mexico,163.01,2025-06-22
exp_user_633,control,0,mobile,Argentina,138.57,2025-02-15
exp_user_634,control,0,desktop,Colombia,129.66,2025-05-29
exp_user_635,control,0,mobile,Argentina,166.82,2025-02-11
exp_user_636,tratamiento,0,desktop,Argentina,115.6,2025-03-13
exp_user_637,control,0,mobile,Argentina,107.79,2025-04-04
exp_user_638,control,0,mobile,Argentina,129.2,2025-06-16
exp_user_639,control,0,mobile,Argentina,159.85,2025-04-27
exp_user_640,control,0,mobile,Argentina,104.03,2025-05-31
exp_user_641,control,0,mobile,Colombia,231.03,2025-04-08
exp_user_642,control,0,mobile,Colombia,59.7,2025-05-14
exp_user_643,control,0,mobile,Colombia,150.76,2025-01-20
exp_user_644,control,0,desktop,Argentina,44.78,2025-04-06
exp_user_645,control,0,mobile,Argentina,165.08,2025-05-04
exp_user_646,tratamiento,0,desktop,Colombia,154.83,2025-04-15
exp_user_647,control,0,mobile,Mexico,52.5,2025-05-11
exp_user_648,tratamiento,0,desktop,Argentina,252.52,2025-06-19
exp_user_649,control,0,desktop,Argentina,109.32,2025-04-17
exp_user_650,tratamiento,0,desktop,Mexico,203.07,2025-05-16
exp_user_651,tratamiento,0,mobile,Colombia,60.13,2025-05-11
exp_user_652,control,0,mobile,Mexico,67.08,2025-02-26
exp_user_653,control,0,mobile,Argentina,65.26,2025-05-26
exp_user_654,control,0,desktop,Mexico,126.32,2025-06-13
exp_user_655,tratamiento,0,desktop,Colombia,251.41,2025-05-29
exp_user_656,tratamiento,1,desktop,Argentina,21.24,2025-06-10
exp_user_657,control,0,mobile,Colombia,227.16,2025-05-02
exp_user_658,control,0,desktop,Mexico,204.25,2025-05-20
exp_user_659,control,1,desktop,Argentina,23.54,2025-01-04
exp_user_660,tratamiento,0,mobile,Mexico,198.33,2025-02-19
exp_user_661,control,0,desktop,Mexico,168.53,2025-03-17
exp_user_662,control,0,desktop,Argentina,37.45,2025-04-18
exp_user_663,tratamiento,0,desktop,Mexico,145.32,2025-03-11
exp_user_664,control,0,desktop,Colombia,66.78,2025-04-16
exp_user_665,control,0,desktop,Argentina,159.98,2025-02-27
exp_user_666,control,1,desktop,Mexico,188.77,2025-02-19
exp_user_667,control,0,mobile,Argentina,71.31,2025-06-08
exp_user_668,control,0,mobile,Colombia,284.68,2025-06-26
exp_user_669,tratamiento,0,desktop,Mexico,283.69,2025-05-15
exp_user_670,tratamiento,0,mobile,Argentina,239.23,2025-02-03
exp_user_671,tratamiento,0,desktop,Mexico,142.2,2025-02-02
exp_user_672,tratamiento,0,desktop,Mexico,91.51,2025-03-08
exp_user_673,control,0,mobile,Mexico,296.68,2025-01-02
exp_user_674,control,0,mobile,Mexico,206.95,2025-04-17
exp_user_675,tratamiento,0,mobile,Argentina,129.28,2025-05-11
exp_user_676,control,0,mobile,Colombia,133.73,2025-01-22
exp_user_677,tratamiento,0,mobile,Mexico,225.14,2025-03-30
exp_user_678,control,0,mobile,Mexico,256.3,2025-04-23
exp_user_679,tratamiento,0,mobile,Argentina,110.9,2025-06-30
exp_user_680,control,0,desktop,Argentina,32.53,2025-01-14
exp_user_681,control,0,desktop,Argentina,257.95,2025-01-17
exp_user_682,control,0,desktop,Mexico,117.48,2025-02-18
exp_user_683,tratamiento,0,desktop,Colombia,225.25,2025-02-19
exp_user_684,control,0,desktop,Argentina,146.64,2025-05-29
exp_user_685,control,0,mobile,Argentina,54.19,2025-01-03
exp_user_686,control,1,desktop,Mexico,295.13,2025-06-08
exp_user_687,control,0,mobile,Argentina,221.69,2025-05-09
exp_user_688,control,1,desktop,Mexico,53.73,2025-06-25
exp_user_689,tratamiento,0,mobile,Colombia,110.08,2025-05-08
exp_user_690,tratamiento,0,mobile,Mexico,199.04,2025-06-30
exp_user_691,control,1,mobile,Argentina,105.36,2025-06-16
exp_user_692,tratamiento,0,mobile,Colombia,299.6,2025-02-01
exp_user_693,tratamiento,0,desktop,Mexico,293.38,2025-04-06
exp_user_694,tratamiento,1,mobile,Argentina,135.77,2025-01-04
exp_user_695,tratamiento,0,mobile,Colombia,249.59,2025-01-13
exp_user_696,tratamiento,0,desktop,Colombia,124.89,2025-05-14
exp_user_697,tratamiento,0,desktop,Mexico,57.52,2025-06-22
exp_user_698,control,0,desktop,Colombia,171.29,2025-01-28
exp_user_699,tratamiento,0,desktop,Argentina,198.72,2025-06-29
exp_user_700,tratamiento,0,mobile,Mexico,240.38,2025-02-02
exp_user_701,tratamiento,0,desktop,Mexico,37.93,2025-01-05
exp_user_702,tratamiento,1,mobile,Mexico,39.47,2025-05-02
exp_user_703,control,1,mobile,Mexico,62.56,2025-04-04
exp_user_704,tratamiento,0,desktop,Colombia,56.33,2025-05-24
exp_user_705,control,0,desktop,Colombia,209.91,2025-03-23
exp_user_706,control,0,desktop,Mexico,154.57,2025-04-29
exp_user_707,tratamiento,0,desktop,Mexico,148.42,2025-04-10
exp_user_708,tratamiento,0,desktop,Colombia,245.74,2025-01-30
exp_user_709,tratamiento,0,mobile,Colombia,66.86,2025-04-24
exp_user_710,tratamiento,0,desktop,Colombia,162.07,2025-06-22
exp_user_711,control,0,mobile,Mexico,112.1,2025-04-09
exp_user_712,control,0,mobile,Mexico,276.89,2025-05-23
exp_user_713,control,0,desktop,Argentina,74.31,2025-05-07
exp_user_714,control,0,mobile,Argentina,246.74,2025-06-27
exp_user_715,control,0,desktop,Argentina,269.56,2025-02-23
exp_user_716,tratamiento,0,desktop,Argentina,260.48,2025-03-16
exp_user_717,control,0,mobile,Colombia,41.66,2025-01-18
exp_user_718,tratamiento,0,mobile,Mexico,154.54,2025-02-02
exp_user_719,tratamiento,0,mobile,Mexico,41.73,2025-02-20
exp_user_720,control,0,desktop,Colombia,121.65,2025-05-26
exp_user_721,control,0,desktop,Colombia,117.58,2025-05-30
exp_user_722,tratamiento,1,desktop,Mexico,282.62,2025-01-27
exp_user_723,control,0,mobile,Mexico,237.69,2025-04-07
exp_user_724,tratamiento,0,mobile,Colombia,173.64,2025-05-25
exp_user_725,control,0,mobile,Mexico,264.95,2025-03-29
exp_user_726,tratamiento,0,desktop,Argentina,223.06,2025-05-13
exp_user_727,tratamiento,0,desktop,Mexico,139.41,2025-06-21
exp_user_728,control,0,desktop,Argentina,28.28,2025-02-03
exp_user_729,control,0,mobile,Mexico,287.17,2025-03-24
exp_user_730,control,0,mobile,Argentina,60.27,2025-03-01
exp_user_731,tratamiento,0,desktop,Colombia,287.57,2025-05-11
exp_user_732,control,0,mobile,Argentina,52.98,2025-01-23
exp_user_733,tratamiento,0,desktop,Colombia,47.6,2025-02-22
exp_user_734,tratamiento,0,desktop,Mexico,133.97,2025-06-17
exp_user_735,control,0,desktop,Argentina,262.44,2025-01-08
exp_user_736,control,0,mobile,Argentina,296.35,2025-03-11
exp_user_737,control,0,mobile,Mexico,75.69,2025-05-22
exp_user_738,control,0,mobile,Argentina,130.69,2025-05-15
exp_user_739,control,0,mobile,Mexico,196.36,2025-06-26
exp_user_740,tratamiento,0,desktop,Mexico,24.01,2025-01-12
exp_user_741,tratamiento,0,desktop,Argentina,66.71,2025-04-19
exp_user_742,control,1,desktop,Argentina,82.76,2025-03-25
exp_user_743,tratamiento,0,desktop,Colombia,148.74,2025-03-18
exp_user_744,tratamiento,0,mobile,Argentina,205.55,2025-02-20
exp_user_745,control,0,desktop,Mexico,97.38,2025-06-13
exp_user_746,control,0,mobile,Argentina,189.1,2025-03-04
exp_user_747,tratamiento,0,mobile,Colombia,96.15,2025-04-08
exp_user_748,tratamiento,0,desktop,Mexico,189.57,2025-06-13
exp_user_749,control,0,mobile,Argentina,226.81,2025-05-28
exp_user_750,tratamiento,0,desktop,Mexico,45.6,2025-05-14
exp_user_751,control,0,desktop,Argentina,193.54,2025-01-03
exp_user_752,tratamiento,0,desktop,Argentina,82.86,2025-05-08
exp_user_753,tratamiento,0,desktop,Colombia,77.8,2025-03-26
